1, 000030, None, None, GVWY, 0, 10, 0.000000, PRSH, 0, 10, 0.000000, SHVR, 0, 10, 0.000000, ZIC, 0, 10, 0.000000, ZIP, 0, 10, 0.000000, N, N, 
3, 001992, 103, 110, GVWY, 8524, 10, 852.400000, PRSH, 4819, 10, 481.900000, SHVR, 10283, 10, 1028.300000, ZIC, 730, 10, 73.000000, ZIP, 11225, 10, 1122.500000, 103, 110, 
3, 001996, 100, 106, GVWY, 8524, 10, 852.400000, PRSH, 4819, 10, 481.900000, SHVR, 10286, 10, 1028.600000, ZIC, 730, 10, 73.000000, ZIP, 11226, 10, 1122.600000, 100, 106, 
3, 002012, 103, None, GVWY, 8524, 10, 852.400000, PRSH, 4819, 10, 481.900000, SHVR, 10286, 10, 1028.600000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 103, N, 
3, 002012, 103, None, GVWY, 8533, 10, 853.300000, PRSH, 4819, 10, 481.900000, SHVR, 10294, 10, 1029.400000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 103, N, 
3, 002012, 104, 108, GVWY, 8588, 10, 858.800000, PRSH, 4819, 10, 481.900000, SHVR, 10322, 10, 1032.200000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 104, 108, 
3, 002013, 96, 106, GVWY, 8627, 10, 862.700000, PRSH, 4819, 10, 481.900000, SHVR, 10354, 10, 1035.400000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 96, 106, 
3, 002014, 101, 107, GVWY, 8627, 10, 862.700000, PRSH, 4829, 10, 482.900000, SHVR, 10402, 10, 1040.200000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 101, 107, 
3, 002014, 101, 108, GVWY, 8628, 10, 862.800000, PRSH, 4874, 10, 487.400000, SHVR, 10402, 10, 1040.200000, ZIC, 730, 10, 73.000000, ZIP, 11296, 10, 1129.600000, 101, 108, 
3, 002015, 101, 105, GVWY, 8628, 10, 862.800000, PRSH, 4874, 10, 487.400000, SHVR, 10402, 10, 1040.200000, ZIC, 750, 10, 75.000000, ZIP, 11334, 10, 1133.400000, 101, 105, 
3, 002015, 101, 105, GVWY, 8628, 10, 862.800000, PRSH, 4921, 10, 492.100000, SHVR, 10405, 10, 1040.500000, ZIC, 750, 10, 75.000000, ZIP, 11334, 10, 1133.400000, 101, 105, 
3, 002017, 100, 103, GVWY, 8628, 10, 862.800000, PRSH, 4921, 10, 492.100000, SHVR, 10437, 10, 1043.700000, ZIC, 750, 10, 75.000000, ZIP, 11336, 10, 1133.600000, 100, 103, 
3, 002019, 100, 104, GVWY, 8628, 10, 862.800000, PRSH, 4938, 10, 493.800000, SHVR, 10437, 10, 1043.700000, ZIC, 750, 10, 75.000000, ZIP, 11385, 10, 1138.500000, 100, 104, 
3, 002042, None, None, GVWY, 8628, 10, 862.800000, PRSH, 5008, 10, 500.800000, SHVR, 10437, 10, 1043.700000, ZIC, 750, 10, 75.000000, ZIP, 11385, 10, 1138.500000, N, N, 
3, 002043, 109, 149, GVWY, 8644, 10, 864.400000, PRSH, 5008, 10, 500.800000, SHVR, 10437, 10, 1043.700000, ZIC, 750, 10, 75.000000, ZIP, 11399, 10, 1139.900000, 109, 149, 
3, 002043, 108, 149, GVWY, 8687, 10, 868.700000, PRSH, 5008, 10, 500.800000, SHVR, 10465, 10, 1046.500000, ZIC, 750, 10, 75.000000, ZIP, 11399, 10, 1139.900000, 108, 149, 
3, 002043, 108, 148, GVWY, 8690, 10, 869.000000, PRSH, 5013, 10, 501.300000, SHVR, 10465, 10, 1046.500000, ZIC, 750, 10, 75.000000, ZIP, 11399, 10, 1139.900000, 108, 148, 
3, 002044, 114, 146, GVWY, 8691, 10, 869.100000, PRSH, 5095, 10, 509.500000, SHVR, 10465, 10, 1046.500000, ZIC, 750, 10, 75.000000, ZIP, 11399, 10, 1139.900000, 114, 146, 
3, 002045, 125, 135, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10465, 10, 1046.500000, ZIC, 750, 10, 75.000000, ZIP, 11479, 10, 1147.900000, 125, 135, 
3, 002046, 125, 132, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10465, 10, 1046.500000, ZIC, 796, 10, 79.600000, ZIP, 11491, 10, 1149.100000, 125, 132, 
3, 002048, 122, 128, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10540, 10, 1054.000000, ZIC, 796, 10, 79.600000, ZIP, 11491, 10, 1149.100000, 122, 128, 
3, 002049, 109, 123, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10592, 10, 1059.200000, ZIC, 796, 10, 79.600000, ZIP, 11498, 10, 1149.800000, 109, 123, 
3, 002053, 108, 114, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10600, 10, 1060.000000, ZIC, 796, 10, 79.600000, ZIP, 11498, 10, 1149.800000, 108, 114, 
3, 002057, 103, 111, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10608, 10, 1060.800000, ZIC, 796, 10, 79.600000, ZIP, 11498, 10, 1149.800000, 103, 111, 
3, 002072, None, None, GVWY, 8691, 10, 869.100000, PRSH, 5111, 10, 511.100000, SHVR, 10608, 10, 1060.800000, ZIC, 796, 10, 79.600000, ZIP, 11531, 10, 1153.100000, N, N, 
3, 002072, None, 550, GVWY, 8741, 10, 874.100000, PRSH, 5111, 10, 511.100000, SHVR, 10608, 10, 1060.800000, ZIC, 796, 10, 79.600000, ZIP, 11531, 10, 1153.100000, N, 550, 
3, 002073, 56, 92, GVWY, 8741, 10, 874.100000, PRSH, 5161, 10, 516.100000, SHVR, 10608, 10, 1060.800000, ZIC, 796, 10, 79.600000, ZIP, 11531, 10, 1153.100000, 56, 92, 
3, 002073, 62, 91, GVWY, 8741, 10, 874.100000, PRSH, 5161, 10, 516.100000, SHVR, 10659, 10, 1065.900000, ZIC, 796, 10, 79.600000, ZIP, 11538, 10, 1153.800000, 62, 91, 
3, 002073, 85, 87, GVWY, 8741, 10, 874.100000, PRSH, 5161, 10, 516.100000, SHVR, 10675, 10, 1067.500000, ZIC, 796, 10, 79.600000, ZIP, 11593, 10, 1159.300000, 85, 87, 
3, 002074, 85, 87, GVWY, 8741, 10, 874.100000, PRSH, 5161, 10, 516.100000, SHVR, 10703, 10, 1070.300000, ZIC, 796, 10, 79.600000, ZIP, 11636, 10, 1163.600000, 85, 87, 
3, 002074, 85, 87, GVWY, 8741, 10, 874.100000, PRSH, 5224, 10, 522.400000, SHVR, 10703, 10, 1070.300000, ZIC, 796, 10, 79.600000, ZIP, 11648, 10, 1164.800000, 85, 87, 
3, 002074, 85, 86, GVWY, 8741, 10, 874.100000, PRSH, 5247, 10, 524.700000, SHVR, 10703, 10, 1070.300000, ZIC, 796, 10, 79.600000, ZIP, 11667, 10, 1166.700000, 85, 86, 
3, 002075, 85, 95, GVWY, 8741, 10, 874.100000, PRSH, 5281, 10, 528.100000, SHVR, 10703, 10, 1070.300000, ZIC, 796, 10, 79.600000, ZIP, 11699, 10, 1169.900000, 85, 95, 
3, 002075, 85, 95, GVWY, 8762, 10, 876.200000, PRSH, 5281, 10, 528.100000, SHVR, 10703, 10, 1070.300000, ZIC, 796, 10, 79.600000, ZIP, 11699, 10, 1169.900000, 85, 95, 
3, 002078, 94, 100, GVWY, 8762, 10, 876.200000, PRSH, 5281, 10, 528.100000, SHVR, 10741, 10, 1074.100000, ZIC, 796, 10, 79.600000, ZIP, 11699, 10, 1169.900000, 94, 100, 
3, 002086, 95, 104, GVWY, 8762, 10, 876.200000, PRSH, 5281, 10, 528.100000, SHVR, 10753, 10, 1075.300000, ZIC, 796, 10, 79.600000, ZIP, 11699, 10, 1169.900000, 95, 104, 
3, 002102, 96, 1000, GVWY, 8820, 10, 882.000000, PRSH, 5293, 10, 529.300000, SHVR, 10753, 10, 1075.300000, ZIC, 796, 10, 79.600000, ZIP, 11699, 10, 1169.900000, 96, 1000, 
3, 002102, 94, 112, GVWY, 8820, 10, 882.000000, PRSH, 5293, 10, 529.300000, SHVR, 10753, 10, 1075.300000, ZIC, 796, 10, 79.600000, ZIP, 11749, 10, 1174.900000, 94, 112, 
3, 002103, 84, 106, GVWY, 8820, 10, 882.000000, PRSH, 5293, 10, 529.300000, SHVR, 10753, 10, 1075.300000, ZIC, 796, 10, 79.600000, ZIP, 11824, 10, 1182.400000, 84, 106, 
3, 002103, 86, 106, GVWY, 8820, 10, 882.000000, PRSH, 5293, 10, 529.300000, SHVR, 10753, 10, 1075.300000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 86, 106, 
3, 002103, 85, 106, GVWY, 8840, 10, 884.000000, PRSH, 5293, 10, 529.300000, SHVR, 10779, 10, 1077.900000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 85, 106, 
3, 002103, 94, 107, GVWY, 8879, 10, 887.900000, PRSH, 5337, 10, 533.700000, SHVR, 10779, 10, 1077.900000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 94, 107, 
3, 002104, 100, 102, GVWY, 8879, 10, 887.900000, PRSH, 5337, 10, 533.700000, SHVR, 10842, 10, 1084.200000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 100, 102, 
3, 002105, 100, 103, GVWY, 8885, 10, 888.500000, PRSH, 5337, 10, 533.700000, SHVR, 10844, 10, 1084.400000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 100, 103, 
3, 002105, 96, 102, GVWY, 8890, 10, 889.000000, PRSH, 5337, 10, 533.700000, SHVR, 10844, 10, 1084.400000, ZIC, 796, 10, 79.600000, ZIP, 11886, 10, 1188.600000, 96, 102, 
3, 002106, 98, 102, GVWY, 8890, 10, 889.000000, PRSH, 5337, 10, 533.700000, SHVR, 10881, 10, 1088.100000, ZIC, 796, 10, 79.600000, ZIP, 11899, 10, 1189.900000, 98, 102, 
3, 002106, 98, 104, GVWY, 8890, 10, 889.000000, PRSH, 5351, 10, 535.100000, SHVR, 10925, 10, 1092.500000, ZIC, 796, 10, 79.600000, ZIP, 11899, 10, 1189.900000, 98, 104, 
3, 002107, 98, 108, GVWY, 8890, 10, 889.000000, PRSH, 5397, 10, 539.700000, SHVR, 10925, 10, 1092.500000, ZIC, 796, 10, 79.600000, ZIP, 11899, 10, 1189.900000, 98, 108, 
3, 002132, 81, 101, GVWY, 8890, 10, 889.000000, PRSH, 5416, 10, 541.600000, SHVR, 10925, 10, 1092.500000, ZIC, 796, 10, 79.600000, ZIP, 11917, 10, 1191.700000, 81, 101, 
3, 002132, 80, 101, GVWY, 8905, 10, 890.500000, PRSH, 5416, 10, 541.600000, SHVR, 10956, 10, 1095.600000, ZIC, 796, 10, 79.600000, ZIP, 11917, 10, 1191.700000, 80, 101, 
3, 002132, 81, 107, GVWY, 8912, 10, 891.200000, PRSH, 5416, 10, 541.600000, SHVR, 10956, 10, 1095.600000, ZIC, 796, 10, 79.600000, ZIP, 11931, 10, 1193.100000, 81, 107, 
3, 002133, 80, 107, GVWY, 8943, 10, 894.300000, PRSH, 5416, 10, 541.600000, SHVR, 11008, 10, 1100.800000, ZIC, 796, 10, 79.600000, ZIP, 11931, 10, 1193.100000, 80, 107, 
3, 002133, 80, 106, GVWY, 8984, 10, 898.400000, PRSH, 5416, 10, 541.600000, SHVR, 11012, 10, 1101.200000, ZIC, 796, 10, 79.600000, ZIP, 11931, 10, 1193.100000, 80, 106, 
3, 002133, 80, 106, GVWY, 8984, 10, 898.400000, PRSH, 5441, 10, 544.100000, SHVR, 11012, 10, 1101.200000, ZIC, 796, 10, 79.600000, ZIP, 11931, 10, 1193.100000, 80, 106, 
3, 002134, 94, 104, GVWY, 8984, 10, 898.400000, PRSH, 5441, 10, 544.100000, SHVR, 11053, 10, 1105.300000, ZIC, 796, 10, 79.600000, ZIP, 11973, 10, 1197.300000, 94, 104, 
3, 002134, 96, 102, GVWY, 8984, 10, 898.400000, PRSH, 5441, 10, 544.100000, SHVR, 11053, 10, 1105.300000, ZIC, 796, 10, 79.600000, ZIP, 11998, 10, 1199.800000, 96, 102, 
3, 002135, 98, 101, GVWY, 8984, 10, 898.400000, PRSH, 5529, 10, 552.900000, SHVR, 11053, 10, 1105.300000, ZIC, 796, 10, 79.600000, ZIP, 11998, 10, 1199.800000, 98, 101, 
3, 002138, 97, 101, GVWY, 8984, 10, 898.400000, PRSH, 5529, 10, 552.900000, SHVR, 11081, 10, 1108.100000, ZIC, 796, 10, 79.600000, ZIP, 12004, 10, 1200.400000, 97, 101, 
3, 002143, 97, 104, GVWY, 8984, 10, 898.400000, PRSH, 5529, 10, 552.900000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12047, 10, 1204.700000, 97, 104, 
3, 002163, 58, 70, GVWY, 8984, 10, 898.400000, PRSH, 5579, 10, 557.900000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12047, 10, 1204.700000, 58, 70, 
3, 002163, 58, 317, GVWY, 8984, 10, 898.400000, PRSH, 5579, 10, 557.900000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12118, 10, 1211.800000, 58, 317, 
3, 002163, 100, 270, GVWY, 8997, 10, 899.700000, PRSH, 5579, 10, 557.900000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12118, 10, 1211.800000, 100, 270, 
3, 002163, 115, 150, GVWY, 8997, 10, 899.700000, PRSH, 5579, 10, 557.900000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12188, 10, 1218.800000, 115, 150, 
3, 002163, 113, 150, GVWY, 9004, 10, 900.400000, PRSH, 5584, 10, 558.400000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12188, 10, 1218.800000, 113, 150, 
3, 002163, 112, 115, GVWY, 9004, 10, 900.400000, PRSH, 5584, 10, 558.400000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12230, 10, 1223.000000, 112, 115, 
3, 002163, 112, 115, GVWY, 9066, 10, 906.600000, PRSH, 5622, 10, 562.200000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12230, 10, 1223.000000, 112, 115, 
3, 002164, 100, 114, GVWY, 9066, 10, 906.600000, PRSH, 5622, 10, 562.200000, SHVR, 11121, 10, 1112.100000, ZIC, 796, 10, 79.600000, ZIP, 12288, 10, 1228.800000, 100, 114, 
3, 002166, 102, 104, GVWY, 9066, 10, 906.600000, PRSH, 5622, 10, 562.200000, SHVR, 11158, 10, 1115.800000, ZIC, 796, 10, 79.600000, ZIP, 12288, 10, 1228.800000, 102, 104, 
3, 002166, 100, 104, GVWY, 9066, 10, 906.600000, PRSH, 5662, 10, 566.200000, SHVR, 11189, 10, 1118.900000, ZIC, 796, 10, 79.600000, ZIP, 12288, 10, 1228.800000, 100, 104, 
3, 002169, 101, 104, GVWY, 9066, 10, 906.600000, PRSH, 5662, 10, 566.200000, SHVR, 11189, 10, 1118.900000, ZIC, 796, 10, 79.600000, ZIP, 12334, 10, 1233.400000, 101, 104, 
3, 002170, 100, 104, GVWY, 9066, 10, 906.600000, PRSH, 5662, 10, 566.200000, SHVR, 11232, 10, 1123.200000, ZIC, 796, 10, 79.600000, ZIP, 12337, 10, 1233.700000, 100, 104, 
3, 002192, 79, 104, GVWY, 9066, 10, 906.600000, PRSH, 5662, 10, 566.200000, SHVR, 11232, 10, 1123.200000, ZIC, 813, 10, 81.300000, ZIP, 12337, 10, 1233.700000, 79, 104, 
3, 002192, 102, None, GVWY, 9066, 10, 906.600000, PRSH, 5662, 10, 566.200000, SHVR, 11232, 10, 1123.200000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 102, N, 
3, 002193, 103, 108, GVWY, 9067, 10, 906.700000, PRSH, 5662, 10, 566.200000, SHVR, 11235, 10, 1123.500000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 103, 108, 
3, 002193, 103, 108, GVWY, 9076, 10, 907.600000, PRSH, 5662, 10, 566.200000, SHVR, 11268, 10, 1126.800000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 103, 108, 
3, 002193, 104, 106, GVWY, 9076, 10, 907.600000, PRSH, 5662, 10, 566.200000, SHVR, 11280, 10, 1128.000000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 104, 106, 
3, 002193, 100, 105, GVWY, 9076, 10, 907.600000, PRSH, 5662, 10, 566.200000, SHVR, 11343, 10, 1134.300000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 100, 105, 
3, 002194, 102, 104, GVWY, 9076, 10, 907.600000, PRSH, 5709, 10, 570.900000, SHVR, 11388, 10, 1138.800000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 102, 104, 
3, 002196, 102, 104, GVWY, 9076, 10, 907.600000, PRSH, 5767, 10, 576.700000, SHVR, 11388, 10, 1138.800000, ZIC, 813, 10, 81.300000, ZIP, 12370, 10, 1237.000000, 102, 104, 
3, 002196, 102, 104, GVWY, 9128, 10, 912.800000, PRSH, 5767, 10, 576.700000, SHVR, 11388, 10, 1138.800000, ZIC, 813, 10, 81.300000, ZIP, 12409, 10, 1240.900000, 102, 104, 
3, 002197, 100, 103, GVWY, 9163, 10, 916.300000, PRSH, 5767, 10, 576.700000, SHVR, 11388, 10, 1138.800000, ZIC, 813, 10, 81.300000, ZIP, 12437, 10, 1243.700000, 100, 103, 
3, 002200, 100, 103, GVWY, 9163, 10, 916.300000, PRSH, 5780, 10, 578.000000, SHVR, 11388, 10, 1138.800000, ZIC, 813, 10, 81.300000, ZIP, 12461, 10, 1246.100000, 100, 103, 
3, 002201, 100, 103, GVWY, 9163, 10, 916.300000, PRSH, 5780, 10, 578.000000, SHVR, 11388, 10, 1138.800000, ZIC, 830, 10, 83.000000, ZIP, 12486, 10, 1248.600000, 100, 103, 
3, 002222, 99, 103, GVWY, 9168, 10, 916.800000, PRSH, 5780, 10, 578.000000, SHVR, 11388, 10, 1138.800000, ZIC, 830, 10, 83.000000, ZIP, 12502, 10, 1250.200000, 99, 103, 
3, 002223, 100, 103, GVWY, 9211, 10, 921.100000, PRSH, 5780, 10, 578.000000, SHVR, 11390, 10, 1139.000000, ZIC, 830, 10, 83.000000, ZIP, 12502, 10, 1250.200000, 100, 103, 
3, 002223, 100, 103, GVWY, 9211, 10, 921.100000, PRSH, 5794, 10, 579.400000, SHVR, 11390, 10, 1139.000000, ZIC, 830, 10, 83.000000, ZIP, 12550, 10, 1255.000000, 100, 103, 
3, 002223, 102, 103, GVWY, 9211, 10, 921.100000, PRSH, 5794, 10, 579.400000, SHVR, 11399, 10, 1139.900000, ZIC, 830, 10, 83.000000, ZIP, 12578, 10, 1257.800000, 102, 103, 
3, 002223, 100, 103, GVWY, 9218, 10, 921.800000, PRSH, 5794, 10, 579.400000, SHVR, 11434, 10, 1143.400000, ZIC, 830, 10, 83.000000, ZIP, 12578, 10, 1257.800000, 100, 103, 
3, 002223, 98, 103, GVWY, 9252, 10, 925.200000, PRSH, 5794, 10, 579.400000, SHVR, 11434, 10, 1143.400000, ZIC, 830, 10, 83.000000, ZIP, 12578, 10, 1257.800000, 98, 103, 
3, 002224, 100, 102, GVWY, 9252, 10, 925.200000, PRSH, 5794, 10, 579.400000, SHVR, 11509, 10, 1150.900000, ZIC, 830, 10, 83.000000, ZIP, 12578, 10, 1257.800000, 100, 102, 
3, 002225, 100, 102, GVWY, 9252, 10, 925.200000, PRSH, 5813, 10, 581.300000, SHVR, 11540, 10, 1154.000000, ZIC, 830, 10, 83.000000, ZIP, 12578, 10, 1257.800000, 100, 102, 
3, 002225, 100, 102, GVWY, 9252, 10, 925.200000, PRSH, 5813, 10, 581.300000, SHVR, 11540, 10, 1154.000000, ZIC, 830, 10, 83.000000, ZIP, 12628, 10, 1262.800000, 100, 102, 
3, 002226, 100, 104, GVWY, 9252, 10, 925.200000, PRSH, 5901, 10, 590.100000, SHVR, 11540, 10, 1154.000000, ZIC, 830, 10, 83.000000, ZIP, 12628, 10, 1262.800000, 100, 104, 
3, 002226, 99, 104, GVWY, 9302, 10, 930.200000, PRSH, 5901, 10, 590.100000, SHVR, 11540, 10, 1154.000000, ZIC, 830, 10, 83.000000, ZIP, 12653, 10, 1265.300000, 99, 104, 
3, 002230, 100, 104, GVWY, 9302, 10, 930.200000, PRSH, 5901, 10, 590.100000, SHVR, 11540, 10, 1154.000000, ZIC, 847, 10, 84.700000, ZIP, 12694, 10, 1269.400000, 100, 104, 
3, 002253, 99, 101, GVWY, 9352, 10, 935.200000, PRSH, 5901, 10, 590.100000, SHVR, 11577, 10, 1157.700000, ZIC, 847, 10, 84.700000, ZIP, 12694, 10, 1269.400000, 99, 101, 
3, 002253, 99, 101, GVWY, 9359, 10, 935.900000, PRSH, 5901, 10, 590.100000, SHVR, 11577, 10, 1157.700000, ZIC, 847, 10, 84.700000, ZIP, 12741, 10, 1274.100000, 99, 101, 
3, 002253, 98, 100, GVWY, 9359, 10, 935.900000, PRSH, 5901, 10, 590.100000, SHVR, 11606, 10, 1160.600000, ZIC, 847, 10, 84.700000, ZIP, 12746, 10, 1274.600000, 98, 100, 
3, 002253, 98, 101, GVWY, 9359, 10, 935.900000, PRSH, 5917, 10, 591.700000, SHVR, 11606, 10, 1160.600000, ZIC, 847, 10, 84.700000, ZIP, 12746, 10, 1274.600000, 98, 101, 
3, 002254, 99, 101, GVWY, 9359, 10, 935.900000, PRSH, 5975, 10, 597.500000, SHVR, 11606, 10, 1160.600000, ZIC, 847, 10, 84.700000, ZIP, 12746, 10, 1274.600000, 99, 101, 
3, 002254, 98, 101, GVWY, 9392, 10, 939.200000, PRSH, 5975, 10, 597.500000, SHVR, 11619, 10, 1161.900000, ZIC, 847, 10, 84.700000, ZIP, 12746, 10, 1274.600000, 98, 101, 
3, 002254, 98, 101, GVWY, 9392, 10, 939.200000, PRSH, 6024, 10, 602.400000, SHVR, 11619, 10, 1161.900000, ZIC, 847, 10, 84.700000, ZIP, 12772, 10, 1277.200000, 98, 101, 
3, 002254, 98, 100, GVWY, 9395, 10, 939.500000, PRSH, 6024, 10, 602.400000, SHVR, 11619, 10, 1161.900000, ZIC, 847, 10, 84.700000, ZIP, 12799, 10, 1279.900000, 98, 100, 
3, 002254, 98, 100, GVWY, 9395, 10, 939.500000, PRSH, 6024, 10, 602.400000, SHVR, 11619, 10, 1161.900000, ZIC, 847, 10, 84.700000, ZIP, 12820, 10, 1282.000000, 98, 100, 
3, 002256, 98, 102, GVWY, 9395, 10, 939.500000, PRSH, 6024, 10, 602.400000, SHVR, 11694, 10, 1169.400000, ZIC, 847, 10, 84.700000, ZIP, 12820, 10, 1282.000000, 98, 102, 
3, 002257, 98, 104, GVWY, 9438, 10, 943.800000, PRSH, 6024, 10, 602.400000, SHVR, 11694, 10, 1169.400000, ZIC, 847, 10, 84.700000, ZIP, 12835, 10, 1283.500000, 98, 104, 
3, 002282, 108, 1000, GVWY, 9497, 10, 949.700000, PRSH, 6024, 10, 602.400000, SHVR, 11718, 10, 1171.800000, ZIC, 847, 10, 84.700000, ZIP, 12835, 10, 1283.500000, 108, 1000, 
3, 002283, 79, 333, GVWY, 9497, 10, 949.700000, PRSH, 6024, 10, 602.400000, SHVR, 11718, 10, 1171.800000, ZIC, 847, 10, 84.700000, ZIP, 12835, 10, 1283.500000, 79, 333, 
3, 002283, 99, 104, GVWY, 9497, 10, 949.700000, PRSH, 6038, 10, 603.800000, SHVR, 11750, 10, 1175.000000, ZIC, 847, 10, 84.700000, ZIP, 12835, 10, 1283.500000, 99, 104, 
3, 002283, 99, 105, GVWY, 9538, 10, 953.800000, PRSH, 6038, 10, 603.800000, SHVR, 11796, 10, 1179.600000, ZIC, 847, 10, 84.700000, ZIP, 12835, 10, 1283.500000, 99, 105, 
3, 002283, 99, 105, GVWY, 9538, 10, 953.800000, PRSH, 6053, 10, 605.300000, SHVR, 11796, 10, 1179.600000, ZIC, 847, 10, 84.700000, ZIP, 12853, 10, 1285.300000, 99, 105, 
3, 002283, 100, 105, GVWY, 9545, 10, 954.500000, PRSH, 6053, 10, 605.300000, SHVR, 11796, 10, 1179.600000, ZIC, 847, 10, 84.700000, ZIP, 12892, 10, 1289.200000, 100, 105, 
3, 002283, 99, 103, GVWY, 9579, 10, 957.900000, PRSH, 6053, 10, 605.300000, SHVR, 11808, 10, 1180.800000, ZIC, 847, 10, 84.700000, ZIP, 12892, 10, 1289.200000, 99, 103, 
3, 002284, 99, 101, GVWY, 9579, 10, 957.900000, PRSH, 6053, 10, 605.300000, SHVR, 11808, 10, 1180.800000, ZIC, 847, 10, 84.700000, ZIP, 12921, 10, 1292.100000, 99, 101, 
3, 002285, 99, 101, GVWY, 9579, 10, 957.900000, PRSH, 6053, 10, 605.300000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 12946, 10, 1294.600000, 99, 101, 
3, 002285, 100, 103, GVWY, 9579, 10, 957.900000, PRSH, 6141, 10, 614.100000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 12946, 10, 1294.600000, 100, 103, 
3, 002313, 1, 108, GVWY, 9579, 10, 957.900000, PRSH, 6141, 10, 614.100000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 12966, 10, 1296.600000, 1, 108, 
3, 002313, 1, 133, GVWY, 9616, 10, 961.600000, PRSH, 6141, 10, 614.100000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 12966, 10, 1296.600000, 1, 133, 
3, 002313, 100, 132, GVWY, 9616, 10, 961.600000, PRSH, 6141, 10, 614.100000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 13053, 10, 1305.300000, 100, 132, 
3, 002313, 87, 132, GVWY, 9616, 10, 961.600000, PRSH, 6191, 10, 619.100000, SHVR, 11845, 10, 1184.500000, ZIC, 847, 10, 84.700000, ZIP, 13066, 10, 1306.600000, 87, 132, 
3, 002313, 87, 91, GVWY, 9616, 10, 961.600000, PRSH, 6191, 10, 619.100000, SHVR, 11878, 10, 1187.800000, ZIC, 847, 10, 84.700000, ZIP, 13079, 10, 1307.900000, 87, 91, 
3, 002313, 87, 92, GVWY, 9616, 10, 961.600000, PRSH, 6191, 10, 619.100000, SHVR, 11878, 10, 1187.800000, ZIC, 847, 10, 84.700000, ZIP, 13129, 10, 1312.900000, 87, 92, 
3, 002313, 62, 93, GVWY, 9616, 10, 961.600000, PRSH, 6191, 10, 619.100000, SHVR, 11899, 10, 1189.900000, ZIC, 847, 10, 84.700000, ZIP, 13163, 10, 1316.300000, 62, 93, 
3, 002313, 71, 104, GVWY, 9616, 10, 961.600000, PRSH, 6218, 10, 621.800000, SHVR, 11899, 10, 1189.900000, ZIC, 847, 10, 84.700000, ZIP, 13181, 10, 1318.100000, 71, 104, 
3, 002315, 100, 104, GVWY, 9620, 10, 962.000000, PRSH, 6218, 10, 621.800000, SHVR, 11899, 10, 1189.900000, ZIC, 847, 10, 84.700000, ZIP, 13181, 10, 1318.100000, 100, 104, 
3, 002315, 100, 114, GVWY, 9620, 10, 962.000000, PRSH, 6272, 10, 627.200000, SHVR, 11899, 10, 1189.900000, ZIC, 847, 10, 84.700000, ZIP, 13181, 10, 1318.100000, 100, 114, 
